PriceKey,ProductKey,PV1,PV2,PV3,PV4,PV5
554,10196760,22.65,22.65,22.65,22.65,22.65
555,10196774,23.9,23.9,23.9,23.9,23.9
556,10196781,23.9,23.9,23.9,23.9,23.9
557,10196802,31.45,31.45,31.45,31.45,31.45
558,10196816,34.9,34.9,34.9,34.9,34.9
559,10196830,43.5,43.5,43.5,43.5,43.5
560,10196844,42.9,42.9,42.9,42.9,42.9
561,10196865,42.9,42.9,42.9,42.9,42.9
562,10196872,42.9,42.9,42.9,42.9,42.9
563,10196886,41.9,41.9,41.9,41.9,41.9
564,10196893,41.9,41.9,41.9,41.9,41.9
565,10196900,42.9,42.9,42.9,42.9,42.9
566,10196914,41.9,41.9,41.9,41.9,41.9
567,10196935,42.9,42.9,42.9,42.9,42.9
568,10196942,42.9,42.9,42.9,42.9,42.9
569,10196970,46.9,46.9,46.9,46.9,46.9
570,10196984,42.9,42.9,42.9,42.9,42.9
571,10197005,42.9,42.9,42.9,42.9,42.9
572,10197012,63.9,63.9,63.9,63.9,63.9
573,10197026,58.9,58.9,58.9,58.9,58.9
574,10197033,46.9,46.9,46.9,46.9,46.9
575,10197040,49.4,49.4,49.4,49.4,49.4
576,10197054,48.3,48.3,48.3,48.3,48.3
577,10197061,46.1,46.1,46.1,46.1,46.1
578,10197082,33.8,33.8,33.8,33.8,33.8
579,10197096,68.69,68.69,68.69,68.69,68.69
580,10197250,19,19,19,19,19
581,10197264,23.8,23.8,23.8,23.8,23.8
582,10197285,101.9,101.9,101.9,101.9,101.9
583,10197334,7,7,7,7,7
584,10197341,10.9,10.9,10.9,10.9,10.9
585,10197355,4,4,4,4,4
586,10197362,6,6,6,6,6
587,10197376,7.5,7.5,7.5,7.5,7.5
588,10197383,15,15,15,15,15
589,10197390,25,25,25,25,25
590,10197411,4.8,4.8,4.8,4.8,4.8
591,10197432,39,39,39,39,39
592,10197446,20.09,20.09,20.09,20.09,20.09
593,10197453,20.3,20.3,20.3,20.3,20.3
594,10197516,20.1,20.1,20.1,20.1,20.1
595,10197523,20.3,20.3,20.3,20.3,20.3
596,10197530,20.3,20.3,20.3,20.3,20.3
597,10197544,20.3,20.3,20.3,20.3,20.3
598,10197551,20.3,20.3,20.3,20.3,20.3
599,10197565,20.3,20.3,20.3,20.3,20.3
600,10197635,17.3,17.3,17.3,17.3,17.3
601,10197656,49,49,49,49,49
602,10197670,5.5,5.5,5.5,5.5,5.5
603,10197691,12.29,12.29,12.29,12.29,12.29
604,10197705,59.5,59.5,59.5,59.5,59.5
605,10197712,13,13,13,13,13
606,10197726,61,61,61,61,61
607,10197964,23.19,23.19,23.19,23.19,23.19
608,10197985,10.8,10.8,10.8,10.8,10.8
609,10197992,43.25,43.25,43.25,43.25,43.25
610,10198006,10.8,10.8,10.8,10.8,10.8
611,10198013,43.25,43.25,43.25,43.25,43.25
612,10198020,10.8,10.8,10.8,10.8,10.8
613,10198034,43.25,43.25,43.25,43.25,43.25
614,10198041,10.8,10.8,10.8,10.8,10.8
615,10198055,43.25,43.25,43.25,43.25,43.25
616,10198062,10.8,10.8,10.8,10.8,10.8
617,10198076,43.25,43.25,43.25,43.25,43.25
618,10198083,10.8,10.8,10.8,10.8,10.8
619,10198090,43.25,43.25,43.25,43.25,43.25
620,10198104,10.8,10.8,10.8,10.8,10.8
621,10198111,43.25,43.25,43.25,43.25,43.25
622,10198125,10.8,10.8,10.8,10.8,10.8
623,10198132,43.25,43.25,43.25,43.25,43.25
624,10198146,10.8,10.8,10.8,10.8,10.8
625,10198153,43.25,43.25,43.25,43.25,43.25
626,10198160,10.8,10.8,10.8,10.8,10.8
627,10198174,43.25,43.25,43.25,43.25,43.25
628,10198181,10.8,10.8,10.8,10.8,10.8
629,10198195,43.25,43.25,43.25,43.25,43.25
630,10198202,10.8,10.8,10.8,10.8,10.8
631,10198216,43.25,43.25,43.25,43.25,43.25
632,10198223,10.8,10.8,10.8,10.8,10.8
633,10198230,43.25,43.25,43.25,43.25,43.25
634,10198832,64.9,64.9,64.9,64.9,64.9
635,10198853,9.9,9.9,9.9,9.9,9.9
636,10198902,11.89,11.89,11.89,11.89,11.89
637,10198916,61.9,61.9,61.9,61.9,61.9
638,10198923,19.97,19.97,19.97,19.97,19.97
639,10198930,18.5,18.5,18.5,18.5,18.5
640,10198951,21.09,21.09,21.09,21.09,21.09
641,10198965,105,105,105,105,105
642,10199434,73.9,73.9,73.9,73.9,73.9
643,10199455,73.9,73.9,73.9,73.9,73.9
644,10199476,73.9,73.9,73.9,73.9,73.9
645,10199511,73.9,73.9,73.9,73.9,73.9
646,10199532,73.9,73.9,73.9,73.9,73.9
647,10199553,73.9,73.9,73.9,73.9,73.9
648,10199574,73.9,73.9,73.9,73.9,73.9
649,10199595,73.9,73.9,73.9,73.9,73.9
650,10199616,73.9,73.9,73.9,73.9,73.9
651,10199651,73.9,73.9,73.9,73.9,73.9
652,10200190,1295,1295,1295,1295,1295
653,10203942,64.9,64.9,64.9,64.9,64.9
654,10204054,126,126,126,126,126
655,10204082,138,138,138,138,138
656,10204481,16.8,16.8,16.8,16.8,16.8
657,10204495,17.8,17.8,17.8,17.8,17.8
658,10204852,17.9,17.9,17.9,17.9,17.9
659,10204880,25.4,25.4,25.4,25.4,25.4
660,10205216,106,106,106,106,106
661,10205223,108,108,108,108,108
662,10205230,127,127,127,127,127
663,10205251,144,144,144,144,144
664,10205265,157,157,157,157,157
665,10205272,170,170,170,170,170
666,10205286,196,196,196,196,196
667,10208436,33,33,33,33,33
668,10208443,25.9,25.9,25.9,25.9,25.9
669,10208450,52,52,52,52,52
670,10208471,34,34,34,34,34
671,10208485,38,38,38,38,38
672,10211250,25,25,25,25,25
673,10211292,25,25,25,25,25
674,10211481,8.99,8.99,8.99,8.99,8.99
675,10211523,16.2,16.2,16.2,16.2,16.2
676,10216374,19.98,19.98,19.98,19.98,19.98
677,10216381,37.5,37.5,37.5,37.5,37.5
678,10216395,64,64,64,64,64
679,10216465,49,49,49,49,49
680,10226363,32.3,32.3,32.3,32.3,32.3
681,10226370,36.49,36.49,36.49,36.49,36.49
682,10226384,44.9,44.9,44.9,44.9,44.9
683,10226391,52.5,52.5,52.5,52.5,52.5
684,10226405,44.9,44.9,44.9,44.9,44.9
685,10226412,59,59,59,59,59
686,10226426,61.3,61.3,61.3,61.3,61.3
687,10226433,54.49,54.49,54.49,54.49,54.49
688,10226440,60,60,60,60,60
689,10226454,62.49,62.49,62.49,62.49,62.49
690,10226461,70.7,70.7,70.7,70.7,70.7
691,10226482,64.9,64.9,64.9,64.9,64.9
692,10226503,77.49,77.49,77.49,77.49,77.49
693,10226510,61.15,61.15,61.15,61.15,61.15
694,10226524,76.25,76.25,76.25,76.25,76.25
695,10226552,96.9,96.9,96.9,96.9,96.9
696,10226566,118,118,118,118,118
697,10226573,103,103,103,103,103
698,10226601,128,128,128,128,128
699,10226615,147,147,147,147,147
700,10226622,125,125,125,125,125
701,10226636,137,137,137,137,137
702,10226643,134,134,134,134,134
703,10226650,147,147,147,147,147
704,10226671,134,134,134,134,134
705,10226685,159,159,159,159,159
706,10226713,169,169,169,169,169
707,10226734,190,190,190,190,190
708,10226741,259,259,259,259,259
709,10227504,104,104,104,104,104
710,10227532,9.49,9.49,9.49,9.49,9.49
711,10227546,18.4,18.4,18.4,18.4,18.4
712,10227553,25.9,25.9,25.9,25.9,25.9
713,10227560,56.4,56.4,56.4,56.4,56.4
714,10227574,14.4,14.4,14.4,14.4,14.4
715,10227581,25.9,25.9,25.9,25.9,25.9
716,10227595,37.9,37.9,37.9,37.9,37.9
717,10227602,83.4,83.4,83.4,83.4,83.4
718,10227616,4.99,4.99,4.99,4.99,4.99
719,10227623,7.99,7.99,7.99,7.99,7.99
720,10227630,11.4,11.4,11.4,11.4,11.4
721,10227644,14.4,14.4,14.4,14.4,14.4
722,10227651,19.2,19.2,19.2,19.2,19.2
723,10227665,10.4,10.4,10.4,10.4,10.4
724,10227672,14.8,14.8,14.8,14.8,14.8
725,10227686,15.4,15.4,15.4,15.4,15.4
726,10227693,5.7,5.7,5.7,5.7,5.7
727,10227700,8.75,8.75,8.75,8.75,8.75
728,10227714,7.69,7.69,7.69,7.69,7.69
729,10227721,9.84,9.84,9.84,9.84,9.84
730,10227735,14.4,14.4,14.4,14.4,14.4
731,10227756,7.49,7.49,7.49,7.49,7.49
732,10227770,2.7,2.7,2.7,2.7,2.7
733,10227784,2.99,2.99,2.99,2.99,2.99
734,10227812,21.4,21.4,21.4,21.4,21.4
735,10227826,45.4,45.4,45.4,45.4,45.4
736,10227833,73.4,73.4,73.4,73.4,73.4
737,10227840,129,129,129,129,129
738,10227854,33.4,33.4,33.4,33.4,33.4
739,10227861,63.9,63.9,63.9,63.9,63.9
740,10227875,96.4,96.4,96.4,96.4,96.4
741,10227882,189,189,189,189,189
742,10227896,13.9,13.9,13.9,13.9,13.9
743,10227903,22.9,22.9,22.9,22.9,22.9
744,10227910,27.5,27.5,27.5,27.5,27.5
745,10227924,26.9,26.9,26.9,26.9,26.9
746,10227931,34.2,34.2,34.2,34.2,34.2
747,10227945,41.1,41.1,41.1,41.1,41.1
748,10227973,22.5,22.5,22.5,22.5,22.5
749,10227994,27.6,27.6,27.6,27.6,27.6
750,10228001,40.4,40.4,40.4,40.4,40.4
751,10228022,54.1,54.1,54.1,54.1,54.1
752,10228036,14.9,14.9,14.9,14.9,14.9
753,10228043,30.4,30.4,30.4,30.4,30.4
754,10228071,20.4,20.4,20.4,20.4,20.4
755,10228085,31.9,31.9,31.9,31.9,31.9
756,10228092,27.4,27.4,27.4,27.4,27.4
757,10228113,9.49,9.49,9.49,9.49,9.49
758,10228120,11.4,11.4,11.4,11.4,11.4
759,10228141,19.4,19.4,19.4,19.4,19.4
760,10228162,5.49,5.49,5.49,5.49,5.49
761,10228176,11.9,11.9,11.9,11.9,11.9
762,10229366,509,509,509,509,509
763,10232656,15,15,15,15,15
764,10232901,16,16,16,16,16
765,10232985,2.8,2.8,2.8,2.8,2.8
766,10233062,8.9,8.9,8.9,8.9,8.9
767,10233202,29.5,29.5,29.5,29.5,29.5
768,10233216,45.5,45.5,45.5,45.5,45.5
769,10233223,14.49,14.49,14.49,14.49,14.49
770,10233230,18.5,18.5,18.5,18.5,18.5
771,10233251,49.5,49.5,49.5,49.5,49.5
772,10233265,27.8,27.8,27.8,27.8,27.8
773,10233272,21.3,21.3,21.3,21.3,21.3
774,10233321,19.8,19.8,19.8,19.8,19.8
775,10233335,81.5,81.5,81.5,81.5,81.5
776,10233342,128,128,128,128,128
777,10233405,63.5,63.5,63.5,63.5,63.5
778,10233426,18,18,18,18,18
779,10233433,17.9,17.9,17.9,17.9,14.8
780,10233811,19.4,19.4,19.4,19.4,19.4
781,10233853,28.9,28.9,28.9,28.9,28.9
782,10233895,31,31,31,31,31
783,10233916,16.9,16.9,16.9,16.9,16.9
784,10233923,35.9,35.9,35.9,35.9,35.9
785,10234021,22.9,22.9,22.9,22.9,22.9
786,10234035,22,22,22,22,22
787,10234042,19.1,19.1,19.1,19.1,19.1
788,10234084,35.9,35.9,35.9,35.9,35.9
789,10234140,27.5,27.5,27.5,27.5,27.5
790,10234154,29,29,29,29,29
791,10234175,9,9,9,9,9
792,10234203,45,45,45,45,45
793,10234231,28.9,28.9,28.9,28.9,28.9
794,10234245,22.9,22.9,22.9,22.9,22.9
795,10234301,36,36,36,36,36
796,10235603,5.95,5.95,5.95,5.95,5.95
797,10235610,5.95,5.95,5.95,5.95,5.95
798,10235624,36.5,36.5,36.5,36.5,36.5
799,10236226,6.5,6.5,6.5,6.5,6.45
800,10236240,13,13,13,13,13
801,10236254,8.6,8.6,8.6,8.6,8.6
802,10236324,10.5,10.5,10.5,10.5,9.6
803,10236331,26.89,26.89,26.89,26.89,26.89
804,10236366,29.2,29.2,29.2,29.2,29.2
805,10236555,5,5,5,5,5
806,10236856,13,13,13,13,13
807,10236933,45.5,45.5,45.5,45.5,45.5
808,10236940,14.9,14.9,14.9,14.9,14.9
809,10236961,11.5,11.5,11.5,11.5,11.5
810,10236982,35.9,35.9,35.9,35.9,35.9
811,10237010,11.8,11.8,11.8,11.8,11.8
812,10237052,23.9,23.9,23.9,23.9,23.9
813,10237066,14,14,14,14,14
814,10237374,6.9,6.9,6.9,6.9,6.9
815,10237416,18,18,18,18,18
816,10237514,27,27,27,27,27
817,10238011,10.1,10.1,10.1,10.1,10.1
818,10238256,182,182,182,182,159
819,10238270,244,244,244,244,214
820,10238291,298,298,298,298,264
821,10238312,378,378,378,378,320
822,10238333,424,424,424,424,369
823,10238354,498,498,498,498,439
824,10238361,558,558,558,558,476
825,10238375,634,634,634,634,539
826,10238382,688,688,688,688,587
827,10249701,0.86,0.86,0.86,0.86,0.86
828,10249792,1.09,1.09,1.09,1.09,1.09
829,10249813,4.29,4.29,4.29,4.29,4.29
830,10249876,2.27,2.27,2.27,2.27,2.27
831,10249883,1.69,1.69,1.69,1.69,1.69
832,10249890,2.62,2.62,2.62,2.62,2.62
833,10249904,4.89,4.89,4.89,4.89,4.89
834,10249974,3.31,3.31,3.31,3.31,3.31
835,10250030,3.65,3.65,3.65,3.65,3.65
836,10250044,1.99,1.99,1.99,1.99,1.99
837,10250051,2.79,2.79,2.79,2.79,2.79
838,10250086,3.29,3.29,3.29,3.29,3.29
839,10250100,2.39,2.39,2.39,2.39,2.39
840,10250163,3.08,3.08,3.08,3.08,3.08
841,10250184,1.21,1.21,1.21,1.21,1.21
842,10250191,2.49,2.49,2.49,2.49,2.49
843,10250205,3.94,3.94,3.94,3.94,3.94
844,10250212,8.34,8.34,8.34,8.34,8.34
845,10250310,2.49,2.49,2.49,2.49,2.49
846,10250345,0.46,0.46,0.46,0.46,0.46
847,10250352,0.72,0.72,0.72,0.72,0.72
848,10250436,8.59,8.59,8.59,8.59,8.59
849,10250891,81,81,81,81,81
850,10250933,8.09,8.09,8.09,8.09,8.09
851,10250940,15.39,15.39,15.39,15.39,15.39
852,10251675,1.62,1.62,1.62,1.62,1.62
853,10251696,1.24,1.24,1.24,1.24,1.24
854,10251710,1.74,1.74,1.74,1.74,1.74
855,10251780,3.79,3.79,3.79,3.79,3.79
856,10251794,2.99,2.99,2.99,2.99,2.99
857,10252305,9.89,9.89,9.89,9.89,9.69
858,10252382,27.4,27.4,27.4,27.4,27.4
859,10252424,6.5,6.5,6.5,6.5,6.5
860,10252431,6.69,6.69,6.69,6.69,6.69
861,10253572,136,136,136,136,136
862,10253586,2.09,2.09,2.09,2.09,2.09
863,10253761,45.8,45.8,45.8,45.8,45.8
864,10253775,52,52,52,52,52
865,10253782,20.4,20.4,20.4,20.4,20.4
866,10253810,4.89,4.89,4.89,4.89,4.89
867,10253866,8.79,8.79,8.79,8.79,8.79
868,10253915,8.89,8.89,8.89,8.89,8.69
869,10253922,10.89,10.89,10.89,10.89,10.29
870,10253971,7.48,7.48,7.48,7.48,7.39
871,10253985,12.89,12.89,12.89,12.89,12.89
872,10253992,8.69,8.69,8.69,8.69,8.69
873,10254006,15.19,15.19,15.19,15.19,15.19
874,10254013,11.5,11.5,11.5,11.5,10.89
875,10254020,21.9,21.9,21.9,21.9,21.9
876,10254034,6.89,6.89,6.89,6.89,6.89
877,10254041,12.7,12.7,12.7,12.7,12.7
878,10254055,27.7,27.7,27.7,27.7,27.7
879,10254076,4.89,4.89,4.89,4.89,4.89
880,10254083,3.89,3.89,3.89,3.89,3.89
881,10254104,5.09,5.09,5.09,5.09,5.09
882,10254125,2.68,2.68,2.68,2.68,2.68
883,10259354,0.72,0.72,0.72,0.72,0.72
884,10259375,0.74,0.74,0.74,0.74,0.74
885,10259522,1.09,1.09,1.09,1.09,1.09
886,10260453,12.49,12.49,12.49,12.49,12.49
887,10260474,15.99,15.99,15.99,15.99,15.99
888,10260495,9.99,9.99,9.99,9.99,9.99
889,10260775,21.89,21.89,21.89,21.89,21.89
890,10260880,21.44,21.44,21.44,21.44,21.44
891,10261041,24.6,24.6,24.6,24.6,24.6
892,10261650,28.7,28.7,28.7,28.7,28.7
893,10261664,27.6,27.6,27.6,27.6,27.6
894,10261895,19.9,19.9,19.9,19.9,19.9
895,10261916,19.9,19.9,19.9,19.9,19.9
896,10261923,21.9,21.9,21.9,21.9,21.9
897,10262364,14.9,14.9,14.9,14.9,14.9
898,10262756,31.9,31.9,31.9,31.9,31.9
899,10263155,9.9,9.9,9.9,9.9,9.9
900,10263162,11.9,11.9,11.9,11.9,11.9
901,10271331,55,55,55,55,55
902,10271513,201,201,201,201,201
903,10273431,90,90,90,90,90
904,10273445,59.9,59.9,59.9,59.9,59.9
905,10273452,119,119,119,119,119
906,10273872,309,309,309,309,309
907,10273886,239,239,239,239,239
908,10274271,188,188,188,188,188
909,10274292,39.9,39.9,39.9,39.9,39.9
910,10274523,119,119,119,119,119
911,10274544,32.9,32.9,32.9,32.9,32.9
912,10274740,22.9,22.9,22.9,22.9,22.9
913,10274761,26.99,26.99,26.99,26.99,26.99
914,10274775,27.9,27.9,27.9,27.9,27.9
915,10274782,31.4,31.4,31.4,31.4,31.4
916,10274796,28.8,28.8,28.8,28.8,28.8
917,10274803,26.3,26.3,26.3,26.3,26.3
918,10274936,30.9,30.9,30.9,30.9,30.9
919,10274943,215,215,215,215,215
920,10275363,31.9,31.9,31.9,31.9,31.9
921,10275405,36.9,36.9,36.9,36.9,36.9
922,10275503,8.3,8.3,8.3,8.3,8.3
923,10275860,211,211,211,211,211
924,10276175,304,304,304,304,304
925,10276700,2.74,2.74,2.74,2.74,2.74
926,10276763,8.99,8.99,8.99,8.99,8.99
927,10276833,4.99,4.99,4.99,4.99,4.99
928,10276882,15.2,15.2,15.2,15.2,15.9
929,10277015,145,145,145,145,145
930,10277092,29,29,29,29,29
931,10277106,44,44,44,44,44
932,10277113,53.5,53.5,53.5,53.5,53.5
933,10277120,23.5,23.5,23.5,23.5,23.5
934,10277134,35.5,35.5,35.5,35.5,35.5
935,10277141,43.5,43.5,43.5,43.5,43.5
936,10277155,19.5,19.5,19.5,19.5,19.5
937,10277162,27,27,27,27,27
938,10277176,33,33,33,33,33
939,10277183,24,24,24,24,24
940,10277190,31,31,31,31,31
941,10277204,10.5,10.5,10.5,10.5,10.5
942,10277211,24,24,24,24,24
943,10277225,18,18,18,18,18
944,10281691,5.69,5.69,5.69,5.69,5.69
945,10281726,9.39,9.39,9.39,9.39,9.39
946,10281880,3.39,3.39,3.39,3.39,3.39
947,10281901,4.39,4.39,4.39,4.39,4.39
948,10290210,128,128,128,128,128
949,10292282,20.9,20.9,20.9,20.9,20.9
950,10292310,29.47,29.47,29.47,29.47,29.47
951,10292324,41.83,41.83,41.83,41.83,41.83
952,10292345,29.8,29.8,29.8,29.8,29.8
953,10292352,17.6,17.6,17.6,17.6,17.6
954,10293290,18.9,18.9,18.9,18.9,18.9
955,10293304,39.9,39.9,39.9,39.9,39.9
956,10296181,51.9,51.9,51.9,51.9,51.9
957,10296195,53.9,53.9,53.9,53.9,53.9
958,10296202,177,177,177,177,177
959,10296216,175,175,175,175,175
960,10296244,92.2,92.2,92.2,92.2,92.2
961,10296356,93.9,93.9,93.9,93.9,93.9
962,10296412,190,190,190,190,190
963,10296433,76.9,76.9,76.9,76.9,76.9
964,10296461,14.5,14.5,14.5,14.5,14.5
965,10296475,71.9,71.9,71.9,71.9,71.9
966,10300815,53.05,53.05,53.05,53.05,53.05
967,10301326,304,304,304,304,304
968,10301501,250,250,250,250,250
969,10301515,319,319,319,319,319
970,10310860,44,44,44,44,44
971,10310874,114,114,114,114,114
972,10311063,12.15,12.15,12.15,12.15,12.15
973,10311231,165,165,165,165,165
974,10313492,53.9,53.9,53.9,53.9,53.9
975,10315711,14.9,14.9,14.9,14.9,14.9
976,10315760,17.9,17.9,17.9,17.9,17.9
977,10315816,15.5,15.5,15.5,15.5,16.09
978,10315823,18.9,18.9,18.9,18.9,18.9
979,10316005,41,41,41,41,41
980,10316054,47.9,47.9,47.9,47.9,47.9
981,10316180,94,94,94,94,94
982,10316215,31.5,31.5,31.5,31.5,31.5
983,10316243,59.9,59.9,59.9,59.9,59.9
984,10326673,51,51,51,51,51
985,10327086,5.9,5.9,5.9,5.9,5.9
986,10327163,4.49,4.49,4.49,4.49,4.49
987,10327233,18,18,18,18,18
988,10327240,24.9,24.9,24.9,24.9,24.9
989,10327254,69,69,69,69,69
990,10327261,59,59,59,59,59
991,10327282,39,39,39,39,39
992,10328535,239,239,239,239,239
993,10328542,30,30,30,30,30
994,10328584,105,105,105,105,105
995,10328773,61,61,61,61,61
996,10328822,27.9,27.9,27.9,27.9,27.9
997,10335493,13.99,13.99,13.99,13.99,13.99
998,10337985,6.49,6.49,6.49,6.49,6.49
999,10338041,5.05,5.05,5.05,5.05,5.05
1000,10338286,13,13,13,13,13
1001,10338293,19.3,19.3,19.3,19.3,19.3
1002,10338300,16,16,16,16,16
1003,10338314,18,18,18,18,18
1004,10338321,71.4,71.4,71.4,71.4,71.4
1005,10338335,84.2,84.2,84.2,84.2,84.2
1006,10338342,102,102,102,102,102
1007,10338356,15.4,15.4,15.4,15.4,15.4
1008,10345055,18.99,18.99,18.99,18.99,18.99
1009,10345062,23.9,23.9,23.9,23.9,23.9
1010,10345244,88,88,88,88,88
1011,10345531,40.9,40.9,40.9,40.9,40.9
1012,10345552,100,100,100,100,100
1013,10345636,31.5,31.5,31.5,31.5,31.5
1014,10345881,209,209,209,209,209
1015,10346203,165,165,165,165,165
1016,10346210,87.9,87.9,87.9,87.9,87.9
1017,10346224,11.9,11.9,11.9,11.9,11.9
1018,10346392,1.79,1.79,1.79,1.79,1.79
1019,10347946,179,179,179,179,185
1020,10347960,195,195,195,195,195
1021,10348793,20.8,20.8,20.8,20.8,20.8
1022,10348814,21.4,21.4,21.4,21.4,21.4
1023,10348835,22.5,22.5,22.5,22.5,22.5
1024,10348863,102,102,102,102,102
1025,10348884,105,105,105,105,105
1026,10350116,1.57,1.57,1.57,1.57,1.57
1027,10350123,1.64,1.64,1.64,1.64,1.64
1028,10350130,1.23,1.23,1.23,1.23,1.23
1029,10350151,31,31,31,31,31
1030,10350165,33.8,33.8,33.8,33.8,33.8
1031,10350186,37.8,37.8,37.8,37.8,37.8
1032,10350193,39.6,39.6,39.6,39.6,39.6
1033,10350200,30,30,30,30,30
1034,10350214,43.5,43.5,43.5,43.5,43.5
1035,10350221,45.1,45.1,45.1,45.1,45.1
1036,10350242,52.4,52.4,52.4,52.4,52.4
1037,10350256,42.8,42.8,42.8,42.8,42.8
1038,10350263,39,39,39,39,39
1039,10350270,41.5,41.5,41.5,41.5,41.5
1040,10350291,1.68,1.68,1.68,1.68,1.68
1041,10350312,6.85,6.85,6.85,6.85,6.85
1042,10350326,6.59,6.59,6.59,6.59,6.59
1043,10350340,13,13,13,13,13
1044,10350354,23.4,23.4,23.4,23.4,23.4
1045,10350361,14.5,14.5,14.5,14.5,14.5
1046,10350375,14.9,14.9,14.9,14.9,14.9
1047,10350382,23.8,23.8,23.8,23.8,23.8
1048,10350396,16.9,16.9,16.9,16.9,16.9
1049,10350403,36.4,36.4,36.4,36.4,36.4
1050,10350410,21.4,21.4,21.4,21.4,21.4
1051,10350424,22,22,22,22,22
1052,10350431,42.9,42.9,42.9,42.9,42.9
1053,10350445,26.68,26.68,26.68,26.68,26.68
1054,10350452,23.9,23.9,23.9,23.9,23.9
1055,10350473,40.6,40.6,40.6,40.6,40.6
1056,10350480,24.5,24.5,24.5,24.5,24.5
1057,10350494,44.9,44.9,44.9,44.9,44.9
1058,10350501,54.9,54.9,54.9,54.9,54.9
1059,10350515,30.79,30.79,30.79,30.79,30.79
1060,10350522,40,40,40,40,40
1061,10350536,29.9,29.9,29.9,29.9,29.9
1062,10350543,50.5,50.5,50.5,50.5,50.5
1063,10350564,36.9,36.9,36.9,36.9,36.9
1064,10350571,62.1,62.1,62.1,62.1,62.1
1065,10350592,62.3,62.3,62.3,62.3,62.3
1066,10350606,84.9,84.9,84.9,84.9,84.9
1067,10350641,63.7,63.7,63.7,63.7,63.7
1068,10350690,289,289,289,289,289
1069,10350753,1.04,1.04,1.04,1.04,1.04
1070,10350774,0.59,0.59,0.59,0.59,0.59
1071,10350781,0.55,0.55,0.55,0.55,0.55
1072,10350795,0.97,0.97,0.97,0.97,0.97
1073,10350802,1.1,1.1,1.1,1.1,1.1
1074,10350816,13.7,13.7,13.7,13.7,13.7
1075,10350823,18.3,18.3,18.3,18.3,18.3
1076,10350830,15.75,15.75,15.75,15.75,15.75
1077,10350844,1,1,1,1,1
1078,10350851,1.3,1.3,1.3,1.3,1.3
1079,10350865,21.1,21.1,21.1,21.1,21.1
1080,10350893,151,151,151,151,151
1081,10350900,28.2,28.2,28.2,28.2,28.2
1082,10350914,29.5,29.5,29.5,29.5,29.5
1083,10350921,18.8,18.8,18.8,18.8,18.8
1084,10353175,75.5,75.5,75.5,75.5,75.5
1085,10353182,89.9,89.9,89.9,89.9,89.9
1086,10353196,115,115,115,115,115
1087,10353441,29,29,29,29,29
1088,10353462,29,29,29,29,29
1089,10353483,29,29,29,29,29
1090,10353490,48,48,48,48,48
1091,10353504,74,74,74,74,74
1092,10353574,39,39,39,39,39
1093,10353581,65,65,65,65,65
1094,10353630,29,29,29,29,29
1095,10354624,3.1,3.1,3.1,3.1,3.1
1096,10354631,3.8,3.8,3.8,3.8,3.8
1097,10356542,359,359,359,359,359
1098,10356556,394,394,394,394,394
1099,10356570,154,154,154,154,154
1100,10357095,125,125,125,125,125
1101,10357102,129,129,129,129,129
1102,10357130,76,76,76,76,76
1103,10357151,136,136,136,136,136
1104,10357165,149,149,149,149,149
1105,10357536,6.85,6.85,6.85,6.85,6.85
1106,10357543,7.19,7.19,7.19,7.19,7.19
1107,10357550,7.25,7.25,7.25,7.25,7.25
1108,10357606,7.49,7.49,7.49,7.49,7.49
1109,10357613,79,79,79,79,79
1110,10357690,16.59,16.59,16.59,16.59,16.59
1111,10357704,17.5,17.5,17.5,17.5,17.5
1112,10357844,7.49,7.49,7.49,7.49,7.49
1113,10357851,7.09,7.09,7.09,7.09,7.09
1114,10357865,7.49,7.49,7.49,7.49,7.49
1115,10358040,15.9,15.9,15.9,15.9,15.9
1116,10367231,25.9,25.9,25.9,25.9,25.9
1117,10367476,3535,3535,3535,3535,3535
1118,10368505,23.9,23.9,23.9,23.9,23.9
1119,10371844,1799,1799,1799,1799,1799
1120,10373475,7.89,7.89,7.89,7.89,7.09
1121,10373482,7.49,7.49,7.49,7.49,6.89
1122,10373496,9.99,9.99,9.99,9.99,9.89
1123,10373503,12.2,12.2,12.2,12.2,10.8
1124,10373510,15.17,15.17,15.17,15.17,15.17
1125,10373524,16.9,16.9,16.9,16.9,15.1
1126,10373531,29.9,29.9,29.9,29.9,26
1127,10373986,23.6,23.6,23.6,23.6,23.6
1128,10374000,23,23,23,23,23
1129,10374014,22.9,22.9,22.9,22.9,22.9
1130,10374553,3.25,3.25,3.25,3.25,3.25
1131,10374560,3.44,3.44,3.44,3.44,3.44
1132,10374581,3.49,3.49,3.49,3.49,3.49
1133,10374595,3.77,3.77,3.77,3.77,3.77
1134,10374602,4.01,4.01,4.01,4.01,4.01
1135,10374623,3.44,3.44,3.44,3.44,3.44
1136,10374665,3.89,3.89,3.89,3.89,3.89
1137,10374735,7.63,7.63,7.63,7.63,7.63
1138,10374742,7.55,7.55,7.55,7.55,7.55
1139,10374763,9.2,9.2,9.2,9.2,9.2
1140,10374784,9.45,9.45,9.45,9.45,9.45
1141,10374791,8.12,8.12,8.12,8.12,8.12
1142,10374833,8.88,8.88,8.88,8.88,8.88
1143,10374840,9.2,9.2,9.2,9.2,9.2
1144,10374875,11.16,11.16,11.16,11.16,11.16
1145,10374882,13.98,13.98,13.98,13.98,13.98
